source_file,bbox_x,bbox_y,bbox_z,bbox_volume,n_points,n_cells,pt::Normals_mean,pt::Normals_std,pt::Normals_min,pt::Normals_p25,pt::Normals_median,pt::Normals_p75,pt::Normals_max,pt::Normals_sum,pt::Normals_count,cell::labels_mean,cell::labels_std,cell::labels_min,cell::labels_p25,cell::labels_median,cell::labels_p75,cell::labels_max,cell::labels_sum,cell::labels_count,case_id
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_068.vtp,64.7182731628418,30.108840942382812,29.511428833007812,57505.73982017872,40092.0,80180.0,-0.00010472900327538202,0.5773502667731254,-1.0,-0.16439898312091827,0.0,0.16439898312091827,1.0,-12.596385597949848,120276.0,5.874881516587678,3.5616874515879124,1.0,3.0,5.0,9.0,12.0,471048.0,80180.0,topcow_ct_068
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_069.vtp,52.690847396850586,45.156768798828125,24.957717895507812,59383.10648459594,42164.0,84328.0,-0.0006818230046335793,0.5773498762681711,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-86.24515550211072,126492.0,5.9397116023147705,3.777080215120334,1.0,3.0,5.0,11.0,12.0,500884.0,84328.0,topcow_ct_069
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_070.vtp,51.675048828125,44.165130615234375,27.268768310546875,62233.74510891071,44016.0,88040.0,-0.000502362062053732,0.5773500601111372,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-66.33590557007119,132048.0,6.149818264425261,3.791301255511558,1.0,3.0,5.0,11.0,12.0,541430.0,88040.0,topcow_ct_070
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_071.vtp,67.73377990722656,49.660308837890625,36.79095458984375,123753.013916267,68888.0,137772.0,-0.0006064178471797367,0.5773499597288768,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-125.3247379695531,206664.0,5.913676218680139,3.7818841202851767,1.0,3.0,5.0,7.0,15.0,814739.0,137772.0,topcow_ct_071
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_072.vtp,54.18877029418945,42.64495849609375,30.28656005859375,69988.54109950962,36230.0,72456.0,2.075924584089377e-05,0.5773502768730707,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,2.256322430446744,108690.0,5.9539582643259354,3.5331643876681422,1.0,3.0,5.0,7.0,12.0,431400.0,72456.0,topcow_ct_072
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_073.vtp,69.21099090576172,42.059173583984375,40.0599365234375,116612.75586427629,75560.0,151116.0,-0.00039353953600153313,0.5773501446134182,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-89.20754202082753,226680.0,5.620940204875724,3.7628985285816277,1.0,2.0,5.0,10.0,12.0,849414.0,151116.0,topcow_ct_073
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_074.vtp,59.211008071899414,44.66093444824219,34.52862548828125,91308.15156258082,46828.0,93660.0,0.0005831697246237496,0.5773499816403432,-1.0,-0.16222141683101654,0.0,0.16439898312091827,1.0,81.92601559404284,140484.0,6.256619688234038,3.5428844421966508,1.0,3.0,6.0,9.0,12.0,585995.0,93660.0,topcow_ct_074
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_075.vtp,69.23678779602051,52.141632080078125,38.542747497558594,139143.90951124515,71712.0,143424.0,-0.0009114221468993717,0.5773495584465421,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-196.07971499534324,215136.0,6.267953759482374,3.92859635113383,1.0,3.0,5.0,11.0,12.0,898975.0,143424.0,topcow_ct_075
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_076.vtp,58.22672462463379,48.425933837890625,32.51508712768555,91682.25513897437,56102.0,112200.0,-0.0014053250834753614,0.5773485677848682,-1.0,-0.30151134729385376,0.0,0.24253563582897186,1.0,-236.5246434994042,168306.0,6.093288770053476,3.6728741974461974,1.0,3.0,5.0,11.0,12.0,683667.0,112200.0,topcow_ct_076
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_077.vtp,68.23500061035156,61.68544006347656,36.0623779296875,151790.37277435474,73150.0,146308.0,7.646998908522665e-05,0.57735027322163,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,16.781339104752988,219450.0,6.855154878748941,4.142483793687193,1.0,4.0,6.0,11.0,15.0,1002964.0,146308.0,topcow_ct_077
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_078.vtp,69.73095703125,51.6632080078125,43.064605712890625,155141.31601244575,62094.0,124180.0,-0.0003981666233427826,0.5773501393528239,-1.0,-0.2357022613286972,0.0,0.1961161345243454,1.0,-74.17127492954023,186282.0,6.57644548236431,3.5340021772201156,1.0,4.0,6.0,11.0,12.0,816663.0,124180.0,topcow_ct_078
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_079.vtp,59.957305908203125,54.66053771972656,29.46286392211914,96558.60212912227,62504.0,125012.0,-0.000935762047098739,0.5773495182248477,-1.0,-0.24253563582897186,0.0,0.2357022613286972,1.0,-175.46661297557876,187512.0,6.023341759191117,3.47281000209911,1.0,3.0,5.0,8.0,12.0,752990.0,125012.0,topcow_ct_079
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_080.vtp,56.69448280334473,54.186065673828125,28.782676696777344,88421.84982309856,50196.0,100388.0,-0.0004279673021997284,0.5773501200037644,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-64.4467401036527,150588.0,5.74034745188668,3.70775657595826,1.0,3.0,5.0,7.0,12.0,576262.0,100388.0,topcow_ct_080
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_081.vtp,63.20291328430176,55.139434814453125,33.275604248046875,115964.57960535606,51188.0,102372.0,-0.0007366085078050601,0.5773498059776047,-1.0,-0.16439898312091827,0.0,0.16222141683101654,1.0,-113.11654889257625,153564.0,5.882585081858321,3.6646227550909836,1.0,3.0,5.0,7.0,12.0,602212.0,102372.0,topcow_ct_081
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_082.vtp,71.21012878417969,62.68424987792969,38.287353515625,170905.30851177848,70096.0,140196.0,-0.0010524915341776134,0.5773493180600914,-1.0,-0.40824830532073975,0.0,0.24253563582897186,1.0,-221.32633973914199,210288.0,6.2959071585494595,3.5697635196353357,1.0,3.0,6.0,10.0,12.0,882661.0,140196.0,topcow_ct_082
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_083.vtp,63.191463470458984,53.11566162109375,32.553466796875,109264.29168083415,52822.0,105648.0,0.0010071585409969696,0.5773493984742903,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,159.60038535762578,158466.0,5.749687641980918,3.672280712533624,1.0,3.0,5.0,8.0,12.0,607443.0,105648.0,topcow_ct_083
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_084.vtp,68.21820831298828,62.684356689453125,46.57568359375,199167.61365241813,65290.0,130584.0,0.00046489342149602306,0.5773500907052908,-1.0,-0.3162277638912201,0.0,0.3713906705379486,1.0,91.05867446842603,195870.0,6.234944556760399,4.127879783912631,1.0,3.0,5.0,11.0,15.0,814184.0,130584.0,topcow_ct_084
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_085.vtp,53.69935417175293,51.146575927734375,29.70758056640625,81593.00174827066,46588.0,93180.0,-0.0009887322049528205,0.5773494302300809,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,-138.18916789302602,139764.0,5.730639622236532,3.571106902082498,1.0,3.0,5.0,8.0,12.0,533981.0,93180.0,topcow_ct_085
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_086.vtp,69.73175048828125,49.585784912109375,31.036651611328125,107315.54142670865,54454.0,108912.0,-0.00020398929936308753,0.5773502400187589,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,-33.324099922552705,163362.0,6.394456074629058,3.56612231091917,1.0,3.0,6.0,11.0,12.0,696433.0,108912.0,topcow_ct_086
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_087.vtp,54.17802429199219,43.45527648925781,31.0384521484375,73074.48048429009,51648.0,103292.0,0.0002458754323553413,0.5773502263304331,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,38.096922990866005,154944.0,5.619864074662123,3.773106101956338,1.0,3.0,5.0,7.0,12.0,580487.0,103292.0,topcow_ct_087
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_088.vtp,51.32992362976074,43.66911315917969,29.508956909179688,66145.27838220999,43456.0,86896.0,-0.000804487497960019,0.5773497173382909,-1.0,-0.38074979186058044,0.0,0.24253563582897186,1.0,-104.87942613405176,130368.0,5.608831246547597,3.687329670348745,1.0,2.0,5.0,7.0,12.0,487385.0,86896.0,topcow_ct_088
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_089.vtp,58.86544990539551,53.175994873046875,30.4793701171875,95407.40404764476,46282.0,92576.0,-0.00072153106094088,0.5773498272961863,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-100.18170168739744,138846.0,5.704642671966816,3.6119045804978778,1.0,3.0,5.0,7.0,12.0,528113.0,92576.0,topcow_ct_089
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_090.vtp,57.20804405212402,45.137481689453125,36.28864288330078,93705.51493053869,52536.0,105064.0,-0.001053227496612011,0.5773493168668259,-1.0,-0.24253563582897186,0.0,0.2357022613286972,1.0,-165.99707928602584,157608.0,6.420324754435391,3.953682569988291,1.0,3.0,6.0,11.0,15.0,674545.0,105064.0,topcow_ct_090
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_131.vtp,53.14387512207031,37.05470275878906,37.79435729980469,74425.80097521911,37486.0,74972.0,-0.0003655170364743039,0.5773501611914085,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,-41.10531488782726,112458.0,5.799004961852425,3.6306790862091005,1.0,3.0,5.0,9.0,12.0,434763.0,74972.0,topcow_ct_131
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_132.vtp,57.70762252807617,48.66587829589844,25.954998016357422,72891.81228521447,44466.0,88928.0,0.00019485009541050666,0.5773502426192301,-1.0,-0.16439898312091827,0.0,0.16439898312091827,1.0,25.99261302757077,133398.0,6.362821608492263,3.8471501219520534,1.0,3.0,6.0,11.0,12.0,565833.0,88928.0,topcow_ct_132
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_133.vtp,67.22075080871582,47.66070556640625,34.03125762939453,109028.94884724547,47316.0,94636.0,-0.00015714297828213857,0.5773502551057126,-1.0,-0.16439898312091827,0.0,0.16439898312091827,1.0,-22.306131481193006,141948.0,6.119848683376305,3.5797075500506605,1.0,3.0,6.0,8.0,12.0,579158.0,94636.0,topcow_ct_133
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_134.vtp,64.46063995361328,48.68498229980469,29.0203857421875,91073.66420365061,57680.0,115360.0,0.0006654588649570606,0.5773498951428709,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,115.15100199216977,173040.0,5.7312846740638,3.6619471479127474,1.0,3.0,5.0,8.0,12.0,661161.0,115360.0,topcow_ct_134
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_135.vtp,66.16916847229004,47.969879150390625,31.783126831054688,100883.68149872376,44130.0,88260.0,-0.00014999674431109044,0.5773502584291338,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,-19.858068979345262,132390.0,6.333503285746658,3.470056318579481,1.0,4.0,6.0,9.0,12.0,558995.0,88260.0,topcow_ct_135
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_136.vtp,66.70345115661621,50.61366271972656,28.2750244140625,95459.4789830265,64184.0,128376.0,-0.000355888106230768,0.5773501690788215,-1.0,-0.44721361994743347,0.0,0.44721361994743347,1.0,-68.52696663094684,192552.0,6.134199538854615,3.570788396783599,1.0,3.0,5.0,9.0,12.0,787484.0,128376.0,topcow_ct_136
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_137.vtp,68.23044395446777,45.17401123046875,21.25482177734375,65512.52226970455,55974.0,111956.0,-0.0006086511284838279,0.5773499571854782,-1.0,-0.40824830532073975,0.0,0.3784100115299225,1.0,-102.20591479726136,167922.0,5.85426417521169,3.4820017399067016,1.0,3.0,5.0,8.0,12.0,655420.0,111956.0,topcow_ct_137
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_138.vtp,63.964839935302734,42.396240234375,33.8121337890625,91694.06799424396,53958.0,107912.0,-0.0014064585912536192,0.577348565355834,-1.0,-0.44721361994743347,0.0,0.44232284277677536,1.0,-227.66907800058834,161874.0,5.998758247460894,3.6262073072485905,1.0,3.0,5.0,7.0,12.0,647338.0,107912.0,topcow_ct_138
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_139.vtp,59.1843376159668,39.54266357421875,41.41754150390625,96929.7354331434,54700.0,109400.0,4.76811159561609e-05,0.5773502765301534,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,7.824471128406003,164100.0,6.0217184643510056,3.755106695865953,1.0,3.0,5.0,11.0,12.0,658776.0,109400.0,topcow_ct_139
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_140.vtp,60.73119926452637,42.982147216796875,36.28045654296875,94704.95630543419,46346.0,92696.0,0.0009909310576602455,0.5773494273248057,-1.0,-0.32791492342948914,0.0,0.40824830532073975,1.0,137.77707239496522,139038.0,6.108688616553033,3.5415367493680243,1.0,3.0,5.0,9.0,12.0,566251.0,92696.0,topcow_ct_140
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_141.vtp,64.73337173461914,61.41615295410156,28.771804809570312,114387.33529490043,52490.0,104980.0,-5.7892714403053974e-05,0.5773502750370754,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,-9.116365737048909,157470.0,6.410592493808345,3.6241498318481984,1.0,3.0,6.0,11.0,12.0,672984.0,104980.0,topcow_ct_141
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_142.vtp,59.238027572631836,51.682281494140625,26.889663696289062,82324.2224179311,52424.0,104852.0,-0.0003569948350496745,0.5773501684927362,-1.0,-0.44721361994743347,0.0,0.44721361994743347,1.0,-56.14529169793241,157272.0,6.48929920268569,3.651293471294553,1.0,3.0,6.0,11.0,12.0,680416.0,104852.0,topcow_ct_142
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_143.vtp,57.675323486328125,53.65087890625,23.583526611328125,72975.25626099411,44638.0,89276.0,-0.0009848262305394177,0.577349437966175,-1.0,-0.3333333432674408,0.0,0.24253563582897186,1.0,-131.88201983645558,133914.0,6.140676105560285,3.8070131682003416,1.0,3.0,5.0,11.0,12.0,548215.0,89276.0,topcow_ct_143
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_144.vtp,60.92503547668457,45.099700927734375,27.370407104492188,75205.69165987695,51238.0,102480.0,-0.00014520057191220914,0.5773502593939815,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,-22.319360710913315,153714.0,6.192818110850898,3.4592727918924555,1.0,3.0,6.0,9.0,12.0,634640.0,102480.0,topcow_ct_144
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_145.vtp,67.2299747467041,45.48860168457031,31.78375244140625,97200.9936082628,46988.0,93976.0,0.0002497968833236371,0.5773502238296752,-1.0,-0.24253563582897186,0.0,0.40824830532073975,1.0,35.21236786083318,140964.0,5.756788967395931,3.7245535271690313,1.0,3.0,5.0,7.0,12.0,541000.0,93976.0,topcow_ct_145
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_146.vtp,75.17900848388672,42.52937316894531,40.804931640625,130466.26515032769,72716.0,145428.0,-0.00066558800442452,0.5773498943444484,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-145.1966919892002,218148.0,5.560318508127733,3.6365782646039944,1.0,3.0,5.0,7.0,12.0,808626.0,145428.0,topcow_ct_146
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_147.vtp,64.03738594055176,44.310821533203125,23.498550415039062,66678.29245820199,56272.0,112544.0,0.00030129212671155356,0.5773501997165813,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,50.862931662937626,168816.0,5.699637475120841,3.6550321327345907,1.0,3.0,5.0,7.0,12.0,641460.0,112544.0,topcow_ct_147
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_148.vtp,66.24172973632812,46.14300537109375,28.143356323242188,86022.77160955145,50862.0,101724.0,8.033643397934797e-05,0.5773502708497723,-1.0,-0.1961161345243454,0.0,0.1961161345243454,1.0,12.258215115172789,152586.0,6.352286579371633,3.6339199130939526,1.0,4.0,6.0,11.0,12.0,646180.0,101724.0,topcow_ct_148
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_149.vtp,62.71606254577637,51.42628479003906,24.341033935546875,78506.01933794306,39084.0,78168.0,-5.9497323299991375e-05,0.5773502732109155,-1.0,-0.16439898312091827,0.0,0.16439898312091827,1.0,-6.976180151570588,117252.0,5.899114727254119,3.592524595494726,1.0,3.0,5.0,7.0,12.0,461122.0,78168.0,topcow_ct_149
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_150.vtp,60.71625518798828,51.567718505859375,39.294830322265625,123032.06486662266,42378.0,84760.0,-0.000798630751345912,0.5773497256500095,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,-101.53312194161117,127134.0,6.363319962246343,3.630270593158256,1.0,3.0,6.0,11.0,12.0,539355.0,84760.0,topcow_ct_150
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_151.vtp,58.68545722961426,52.59223937988281,36.995635986328125,114183.31665518107,46670.0,93348.0,-0.0007602887100133475,0.5773497748868358,-1.0,-0.16222141683101654,0.0,0.1270001232624054,1.0,-106.44802228896879,140010.0,6.381807858765051,3.47292706133192,1.0,3.0,6.0,9.0,12.0,595729.0,93348.0,topcow_ct_151
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_152.vtp,60.72299385070801,44.1578369140625,23.512428283691406,63046.13254665499,53078.0,106168.0,0.00043069226152768925,0.5773501161253715,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,68.58085157210007,159234.0,5.974549770175571,3.722009841342689,1.0,3.0,5.0,9.0,12.0,634306.0,106168.0,topcow_ct_152
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_153.vtp,68.73196792602539,41.14501953125,35.537750244140625,100499.9816432512,45570.0,91136.0,-0.0005154866552188563,0.5773500475242149,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,-70.47218063496985,136710.0,6.079748946629214,3.541125733555448,1.0,3.0,5.0,7.0,12.0,554084.0,91136.0,topcow_ct_153
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_154.vtp,61.72260284423828,60.92076110839844,25.836151123046875,97148.78394285157,50812.0,101620.0,-0.0006105910053515621,0.5773499554803244,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-93.07605049177073,152436.0,5.807400118086991,3.867509629365337,1.0,3.0,5.0,11.0,12.0,590148.0,101620.0,topcow_ct_154
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_155.vtp,63.491342544555664,38.03662109375,36.2882080078125,87635.8822337522,57026.0,114068.0,0.00024839576900052027,0.5773502239513284,-1.0,-0.3333333432674408,0.0,0.3333333432674408,1.0,42.49505136907101,171078.0,6.294780306483852,3.605139136762126,1.0,3.0,6.0,10.0,12.0,718033.0,114068.0,topcow_ct_155
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_156.vtp,61.210195541381836,50.406524658203125,29.01959991455078,89536.87713949387,52702.0,105404.0,-0.00030648141416954886,0.5773501974714766,-1.0,-0.44721361994743347,0.0,0.40824830532073975,1.0,-48.45655046869069,158106.0,5.864597168987895,3.6401833459056174,1.0,3.0,5.0,7.0,12.0,618152.0,105404.0,topcow_ct_156
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_157.vtp,59.18102836608887,51.67674255371094,34.395790100097656,105192.05211835353,56470.0,112944.0,-0.000824915321155583,0.5773496890658109,-1.0,-0.44721361994743347,0.0,0.40824830532073975,1.0,-139.74890455696732,169410.0,6.4831509420597815,3.579189270945772,1.0,4.0,6.0,11.0,12.0,732233.0,112944.0,topcow_ct_157
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_158.vtp,71.75114440917969,51.16943359375,28.7919921875,105708.80366401075,71374.0,142736.0,-1.613527270359698e-05,0.5773502775219603,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-3.4549168618395925,214122.0,5.535176829951799,3.7678110604589143,1.0,2.0,5.0,7.0,12.0,790069.0,142736.0,topcow_ct_158
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_159.vtp,60.721235275268555,47.595703125,31.78386688232422,91857.59658634273,52836.0,105672.0,7.021889239818268e-05,0.5773502730690172,-1.0,-0.24253563582897186,0.0,0.24253563582897186,1.0,11.130256196251139,158508.0,6.010163524869407,4.102276045334165,1.0,3.0,5.0,11.0,15.0,635106.0,105672.0,topcow_ct_159
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_160.vtp,61.20552635192871,58.1881103515625,23.50262451171875,83703.04418011263,45438.0,90880.0,6.625197992280386e-05,0.5773502731502828,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,9.031072391197085,136314.0,6.564282570422535,3.6110989857580322,1.0,3.0,6.0,11.0,12.0,596562.0,90880.0,topcow_ct_160
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_161.vtp,69.69865798950195,53.14479064941406,39.32481384277344,145663.85255057918,80268.0,160532.0,-0.0008384367377688762,0.5773496705507783,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-201.89892020169646,240804.0,5.742848777813769,3.834188804672961,1.0,2.0,5.0,10.0,12.0,921911.0,160532.0,topcow_ct_161
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_162.vtp,62.73924255371094,47.585601806640625,35.4892578125,105952.63315479524,47058.0,94108.0,-0.000769054552249177,0.5773497641806915,-1.0,-0.16439898312091827,0.0,0.16222141683101654,1.0,-108.5705073592253,141174.0,6.4668997322225525,4.053295924723468,1.0,3.0,6.0,11.0,15.0,608587.0,94108.0,topcow_ct_162
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_163.vtp,62.21087074279785,49.90815734863281,30.2894287109375,94043.52469792266,56552.0,113108.0,-9.659960618953486e-05,0.5773502676893878,-1.0,-0.16222141683101654,0.0,0.16222141683101654,1.0,-16.388702787691727,169656.0,6.184469710365315,3.528026556829658,1.0,3.0,6.0,9.0,12.0,699513.0,113108.0,topcow_ct_163
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_164.vtp,61.718875885009766,52.53401184082031,26.131683349609375,84727.80628256264,49598.0,99192.0,-0.00014494940321479145,0.5773502604836983,-1.0,-0.40824830532073975,0.0,0.40824830532073975,1.0,-21.56760150194168,148794.0,5.918945076215824,3.8148568118193906,1.0,3.0,5.0,11.0,12.0,587112.0,99192.0,topcow_ct_164
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_ct_165.vtp,63.66171455383301,41.09356689453125,28.024703979492188,73315.06167563848,45264.0,90524.0,-0.0013220867517814558,0.5773487632870158,-1.0,-0.24253563582897186,0.0,0.2357022613286972,1.0,-179.52880419790745,135792.0,5.8462175776589635,3.763066133905291,1.0,3.0,5.0,11.0,12.0,529223.0,90524.0,topcow_ct_165
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_001.vtp,67.10385704040527,49.53357696533203,32.80145835876465,109028.57284016085,87536.0,175092.0,0.003957611429932951,0.577336716074943,-0.9999934434890747,-0.4957711398601532,-0.0008344111847691238,0.5296348929405212,0.999971330165863,1039.3004223918324,262608.0,5.774153016699792,3.2549815673228752,1.0,4.0,5.0,7.0,12.0,1011008.0,175092.0,topcow_mr_001
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_002.vtp,59.62348175048828,37.95356750488281,32.32365036010742,73145.95897933345,67384.0,134764.0,-0.0006655095658696235,0.5773456136281949,-0.9999890327453613,-0.5372603535652161,-0.001637237030081451,0.5318284034729004,0.9999890327453613,-134.53408975967614,202152.0,5.9233103796266064,3.3240002356365936,1.0,4.0,5.0,7.0,12.0,798249.0,134764.0,topcow_mr_002
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_003.vtp,66.63992691040039,61.96713352203369,35.07664084434509,144848.47094261236,82814.0,165628.0,0.0027348285062278347,0.5773438020533249,-0.999998152256012,-0.5192058682441711,-0.0011391864391043782,0.5320072174072266,0.999998152256012,679.4462637442557,248442.0,5.885091892675152,3.1460215082064407,1.0,4.0,6.0,8.0,12.0,974736.0,165628.0,topcow_mr_003
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_004.vtp,61.23347854614258,49.4304313659668,45.86153602600098,138813.57151751546,78662.0,157300.0,0.002902512348686133,0.577339316341725,-0.9991363883018494,-0.5023582577705383,0.015140690840780735,0.5159013867378235,0.9990375638008118,684.9522791170457,235986.0,6.351907183725365,3.7258953431838466,1.0,3.0,6.0,11.0,12.0,999155.0,157300.0,topcow_mr_004
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_005.vtp,54.012380599975586,38.684876441955566,28.240360260009766,59007.1672501469,56624.0,113252.0,-0.00023410409449102653,0.5773502369137818,-0.9999994039535522,-0.5340267419815063,0.0002416350762359798,0.5323835611343384,0.9999994039535522,-39.76773073937966,169872.0,5.749072864055381,3.171048728065743,1.0,4.0,5.0,7.0,12.0,651094.0,113252.0,topcow_mr_005
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_006.vtp,58.73779106140137,53.46842098236084,47.96534824371338,150640.785229362,72600.0,145228.0,0.0008107049627501047,0.5773497110496908,-0.9995582103729248,-0.43604156374931335,0.006864119786769152,0.4395253658294678,0.9993114471435547,176.5715408869728,217800.0,6.390971438014708,4.2882340717266665,1.0,3.0,4.0,11.0,15.0,928148.0,145228.0,topcow_mr_006
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_007.vtp,60.06268310546875,52.573381423950195,43.815345764160156,138355.64494747616,98310.0,196636.0,0.0005649104509929906,0.5773500046245764,-0.9999547004699707,-0.5404704213142395,0.0023651602678000927,0.5444753766059875,0.9998916983604431,166.60903931136272,294930.0,5.960287027807726,3.319938907871863,1.0,4.0,6.0,7.0,12.0,1172007.0,196636.0,topcow_mr_007
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_008.vtp,67.56734275817871,45.698973655700684,33.29370307922363,102802.90524696677,83058.0,166140.0,0.0013024710882873877,0.577348809302845,-0.9999985098838806,-0.5378342866897583,8.95823395694606e-05,0.5409390926361084,0.999998927116394,324.5419309529216,249174.0,5.840881184543156,3.2981618036752653,1.0,4.0,5.0,7.0,15.0,970404.0,166140.0,topcow_mr_008
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_009.vtp,62.03573417663574,50.72945022583008,46.09516716003418,145063.27443484036,79374.0,158684.0,0.002028696670974523,0.5773467163495606,-0.9998493790626526,-0.5060847997665405,0.0053696297109127045,0.5145313739776611,0.9998493790626526,483.0773086857953,238122.0,6.070485997328023,3.2493647753631807,1.0,4.0,6.0,7.0,12.0,963289.0,158684.0,topcow_mr_009
