case_id,__segment__start__mean,__segment__start__min,__segment__start__max,__segment__end__mean,__segment__end__min,__segment__end__max,__length__mean,__length__min,__length__max,__tortuosity__mean,__tortuosity__min,__tortuosity__max,__volume__mean,__volume__min,__volume__max,__curvature__mean__mean,__curvature__mean__min,__curvature__mean__max,__curvature__sd__mean,__curvature__sd__min,__curvature__sd__max,__curvature__median__mean,__curvature__median__min,__curvature__median__max,__curvature__min__mean,__curvature__min__min,__curvature__min__max,__curvature__q1__mean,__curvature__q1__min,__curvature__q1__max,__curvature__q3__mean,__curvature__q3__min,__curvature__q3__max,__curvature__max__mean,__curvature__max__min,__curvature__max__max,_bifurcation__bifurcation__midpoint__mean,_bifurcation__bifurcation__midpoint__std,_bifurcation__bifurcation__midpoint__min,_bifurcation__bifurcation__midpoint__max,_bifurcation__bifurcation__midpoint__count,_bifurcation__bifurcation__dist_angle__mean,_bifurcation__bifurcation__dist_angle__std,_bifurcation__bifurcation__dist_angle__min,_bifurcation__bifurcation__dist_angle__max,_bifurcation__bifurcation__dist_angle__count,_bifurcation__bifurcation__points_angle__mean,_bifurcation__bifurcation__points_angle__std,_bifurcation__bifurcation__points_angle__min,_bifurcation__bifurcation__points_angle__max,_bifurcation__bifurcation__points_angle__count,_bifurcation__angles__seg1/seg2__mean,_bifurcation__angles__seg1/seg2__std,_bifurcation__angles__seg1/seg2__min,_bifurcation__angles__seg1/seg2__max,_bifurcation__angles__seg1/seg2__count,_bifurcation__angles__seg1/seg3__mean,_bifurcation__angles__seg1/seg3__std,_bifurcation__angles__seg1/seg3__min,_bifurcation__angles__seg1/seg3__max,_bifurcation__angles__seg1/seg3__count,_bifurcation__angles__seg2/seg3__mean,_bifurcation__angles__seg2/seg3__std,_bifurcation__angles__seg2/seg3__min,_bifurcation__angles__seg2/seg3__max,_bifurcation__angles__seg2/seg3__count
DUKE_301,1502.0,1502.0,1502.0,1503.0,1503.0,1503.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,1043.0,1043.0,1.0,2.0,0.0,2.0,2.0,1.0,1045.0,44.92957452131799,991.0,1101.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_301,4104.0,4104.0,4104.0,4108.0,4108.0,4108.0,20.77781105041504,20.77781105041504,20.77781105041504,0.18778844075874135,0.18778844075874135,0.18778844075874135,65.27541855366071,65.27541855366071,65.27541855366071,0.6425935951146212,0.6425935951146212,0.6425935951146212,0.11053724649894678,0.11053724649894678,0.11053724649894678,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.8989794254302979,0.8989794254302979,0.8989794254302979,3912.0,0.0,3912.0,3912.0,1.0,2.0,0.0,2.0,2.0,1.0,3903.3333333333335,11.55662388223981,3887.0,3912.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,60.000001971705764,0.0,60.000001971705764,60.000001971705764,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0
DUKE_301,4201.0,4201.0,4201.0,4202.0,4202.0,4202.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3884.0,0.0,3884.0,3884.0,1.0,2.0,0.0,2.0,2.0,1.0,3879.6666666666665,35.64952859280034,3834.0,3921.0,3.0,179.98021765897056,0.0,179.98021765897056,179.98021765897056,1.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_301,4129.0,4129.0,4129.0,4130.0,4130.0,4130.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,0.0,3919.0,3919.0,1.0,2.0,0.0,2.0,2.0,1.0,3891.3333333333335,23.753362335093154,3861.0,3919.0,3.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_323,4149.0,4149.0,4149.0,4205.0,4205.0,4205.0,5.560478210449219,5.560478210449219,5.560478210449219,0.0904994931929628,0.0904994931929628,0.0904994931929628,17.468757496393387,17.468757496393387,17.468757496393387,0.5290735960006714,0.5290735960006714,0.5290735960006714,0.14397507905960083,0.14397507905960083,0.14397507905960083,0.5290735960006714,0.5290735960006714,0.5290735960006714,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.45708605647087097,0.45708605647087097,0.45708605647087097,0.6010611355304718,0.6010611355304718,0.6010611355304718,0.6730486750602722,0.6730486750602722,0.6730486750602722,4159.0,0.0,4159.0,4159.0,1.0,2.0,0.0,2.0,2.0,1.0,4165.333333333333,10.402991022884823,4157.0,4180.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_323,5703.0,5703.0,5703.0,5716.0,5716.0,5716.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5668.0,0.0,5668.0,5668.0,1.0,2.0,0.0,2.0,2.0,1.0,5661.0,11.343133018115703,5645.0,5670.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0
DUKE_323,6371.0,6371.0,6371.0,6372.0,6372.0,6372.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6278.0,0.0,6278.0,6278.0,1.0,2.0,0.0,2.0,2.0,1.0,6286.333333333333,10.402991022884823,6278.0,6301.0,3.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0
DUKE_323,6229.0,6229.0,6229.0,6230.0,6230.0,6230.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,6300.0,6300.0,1.0,2.0,0.0,2.0,2.0,1.0,6295.333333333333,19.067132861433453,6270.0,6316.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_333,805.0,805.0,805.0,808.0,808.0,808.0,5.242640495300293,5.242640495300293,5.242640495300293,0.14403792241662594,0.14403792241662594,0.14403792241662594,16.470240865447753,16.470240865447753,16.470240865447753,0.658402661482493,0.658402661482493,0.658402661482493,0.03443900475732273,0.03443900475732273,0.03443900475732273,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6705786883831024,0.6705786883831024,0.6705786883831024,0.7071067690849304,0.7071067690849304,0.7071067690849304,743.0,0.0,743.0,743.0,1.0,2.0,0.0,2.0,2.0,1.0,739.0,2.943920288775949,736.0,743.0,3.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0
DUKE_333,2164.0,2164.0,2164.0,2165.0,2165.0,2165.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,0.0,2026.0,2026.0,1.0,2.0,0.0,2.0,2.0,1.0,2017.6666666666667,5.9066817155564495,2013.0,2026.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0
DUKE_333,2364.0,2364.0,2364.0,2367.0,2367.0,2367.0,5.656854152679443,5.656854152679443,5.656854152679443,0.10940037045214446,0.10940037045214446,0.10940037045214446,17.771531448486652,17.771531448486652,17.771531448486652,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,2148.0,0.0,2148.0,2148.0,1.0,2.0,0.0,2.0,2.0,1.0,2156.3333333333335,5.90668171555645,2148.0,2161.0,3.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_333,2313.0,2313.0,2313.0,2331.0,2331.0,2331.0,7.656854629516602,7.656854629516602,7.656854629516602,0.15431423614792772,0.15431423614792772,0.15431423614792772,24.054718253694354,24.054718253694354,24.054718253694354,0.6632730722427368,0.6632730722427368,0.6632730722427368,0.035790063601073535,0.035790063601073535,0.035790063601073535,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,2273.0,0.0,2273.0,2273.0,1.0,2.0,0.0,2.0,2.0,1.0,2272.3333333333335,6.548960901462833,2264.0,2280.0,3.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0
DUKE_333,2066.0,2066.0,2066.0,2149.0,2149.0,2149.0,24.4633731842041,24.4633731842041,24.4633731842041,0.3487094208737731,0.3487094208737731,0.3487094208737731,76.85395347752115,76.85395347752115,76.85395347752115,0.5930413752794266,0.5930413752794266,0.5930413752794266,0.12158499252972624,0.12158499252972624,0.12158499252972624,0.650358647108078,0.650358647108078,0.650358647108078,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.5718125849962234,0.5718125849962234,0.5718125849962234,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.7071067690849304,0.7071067690849304,0.7071067690849304,1903.0,0.0,1903.0,1903.0,1.0,2.0,0.0,2.0,2.0,1.0,1894.3333333333333,10.143416036468626,1880.0,1902.0,3.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,90.0,0.0,90.0,90.0,1.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0
DUKE_350,9191.0,9191.0,9191.0,9194.0,9194.0,9194.0,1.7320507764816284,1.7320507764816284,1.7320507764816284,0.0,0.0,0.0,5.441397995039181,5.441397995039181,5.441397995039181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9129.0,0.0,9129.0,9129.0,1.0,2.0,0.0,2.0,2.0,1.0,9134.666666666666,4.0276819911981905,9129.0,9138.0,3.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0
DUKE_350,10894.0,10894.0,10894.0,10895.0,10895.0,10895.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10367.0,0.0,10367.0,10367.0,1.0,2.0,0.0,2.0,2.0,1.0,10376.0,70.91309235019064,10294.0,10467.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0
DUKE_353,2528.0,2528.0,2528.0,2548.0,2548.0,2548.0,10.29252815246582,10.29252815246582,10.29252815246582,0.30715241109257563,0.30715241109257563,0.30715241109257563,32.334930830652745,32.334930830652745,32.334930830652745,0.550068998336792,0.550068998336792,0.550068998336792,0.1354484639602715,0.1354484639602715,0.1354484639602715,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,2498.0,0.0,2498.0,2498.0,1.0,2.0,0.0,2.0,2.0,1.0,2499.0,6.164414002968976,2492.0,2507.0,3.0,90.0,0.0,90.0,90.0,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0
DUKE_353,6458.0,6458.0,6458.0,6459.0,6459.0,6459.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6194.0,0.0,6194.0,6194.0,1.0,2.0,0.0,2.0,2.0,1.0,6193.333333333333,1.247219128924647,6192.0,6195.0,3.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0
DUKE_353,6629.0,6629.0,6629.0,6630.0,6630.0,6630.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6269.0,0.0,6269.0,6269.0,1.0,2.0,0.0,2.0,2.0,1.0,6281.333333333333,18.153665072253467,6268.0,6307.0,3.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_353,6798.0,6798.0,6798.0,6896.0,6896.0,6896.0,12.485280990600586,12.485280990600586,12.485280990600586,0.11227727294507939,0.11227727294507939,0.11227727294507939,39.22366703807509,39.22366703807509,39.22366703807509,0.6421679589483473,0.6421679589483473,0.6421679589483473,0.022959336504881814,0.022959336504881814,0.022959336504881814,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.7071067690849304,0.7071067690849304,0.7071067690849304,6691.0,0.0,6691.0,6691.0,1.0,2.0,0.0,2.0,2.0,1.0,6672.666666666667,24.526629518862872,6638.0,6691.0,3.0,90.0,0.0,90.0,90.0,1.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_368,1401.0,1401.0,1401.0,1464.0,1464.0,1464.0,12.853006362915039,12.853006362915039,12.853006362915039,0.1496078453449996,0.1496078453449996,0.1496078453449996,40.378910366276756,40.378910366276756,40.378910366276756,0.5575662553310394,0.5575662553310394,0.5575662553310394,0.12273005561021912,0.12273005561021912,0.12273005561021912,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.4473365396261215,0.4473365396261215,0.4473365396261215,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6730486750602722,0.6730486750602722,0.6730486750602722,1404.0,0.0,1404.0,1404.0,1.0,2.0,0.0,2.0,2.0,1.0,1404.6666666666667,6.548960901462833,1397.0,1413.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0
DUKE_368,2950.0,2950.0,2950.0,2991.0,2991.0,2991.0,19.045757293701172,19.045757293701172,19.045757293701172,0.22178591263429692,0.22178591263429692,0.22178591263429692,59.83401119594582,59.83401119594582,59.83401119594582,0.6487859758463773,0.6487859758463773,0.6487859758463773,0.11299653477040614,0.11299653477040614,0.11299653477040614,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6705786883831024,0.6705786883831024,0.6705786883831024,0.8989794254302979,0.8989794254302979,0.8989794254302979,3074.0,0.0,3074.0,3074.0,1.0,2.0,0.0,2.0,2.0,1.0,3074.3333333333335,1.247219128924647,3073.0,3076.0,3.0,90.0,0.0,90.0,90.0,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_368,3711.0,3711.0,3711.0,3719.0,3719.0,3719.0,25.702613830566406,25.702613830566406,25.702613830566406,0.32199977161522586,0.32199977161522586,0.32199977161522586,80.74714278816283,80.74714278816283,80.74714278816283,0.6754981809192233,0.6754981809192233,0.6754981809192233,0.1675747497767907,0.1675747497767907,0.1675747497767907,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6888427287340164,0.6888427287340164,0.6888427287340164,1.0,1.0,1.0,3798.0,0.0,3798.0,3798.0,1.0,2.0,0.0,2.0,2.0,1.0,3797.6666666666665,3.6817870057290873,3793.0,3802.0,3.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_368,3924.0,3924.0,3924.0,3956.0,3956.0,3956.0,22.55634880065918,22.55634880065918,22.55634880065918,0.28735880555629345,0.28735880555629345,0.28735880555629345,70.86285968395983,70.86285968395983,70.86285968395983,0.6601420938968658,0.6601420938968658,0.6601420938968658,0.0350054020872367,0.0350054020872367,0.0350054020872367,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,3937.0,0.0,3937.0,3937.0,1.0,2.0,0.0,2.0,2.0,1.0,3935.6666666666665,12.283683848458853,3920.0,3950.0,3.0,60.000001971705764,0.0,60.000001971705764,60.000001971705764,1.0,90.0,0.0,90.0,90.0,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0
DUKE_378,1699.0,1699.0,1699.0,1743.0,1743.0,1743.0,29.87758445739746,29.87758445739746,29.87758445739746,0.19129732005503652,0.19129732005503652,0.19129732005503652,93.86319983836844,93.86319983836844,93.86319983836844,0.6749980010484394,0.6749980010484394,0.6749980010484394,0.10127000328868453,0.10127000328868453,0.10127000328868453,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.8989794254302979,0.8989794254302979,0.8989794254302979,1571.0,0.0,1571.0,1571.0,1.0,2.0,0.0,2.0,2.0,1.0,1574.0,14.445299120013633,1558.0,1593.0,3.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,90.0,0.0,90.0,90.0,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0
DUKE_378,3986.0,3986.0,3986.0,3987.0,3987.0,3987.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,0.0,0.0,4.442882862121663,4.442882862121663,4.442882862121663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.0,0.0,4074.0,4074.0,1.0,2.0,0.0,2.0,2.0,1.0,4069.0,6.377042156569663,4060.0,4074.0,3.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0
DUKE_378,4438.0,4438.0,4438.0,4510.0,4510.0,4510.0,14.43879222869873,14.43879222869873,14.43879222869873,0.2863098921720857,0.2863098921720857,0.2863098921720857,45.36080359238933,45.36080359238933,45.36080359238933,0.5496453419327736,0.5496453419327736,0.5496453419327736,0.12821958568323197,0.12821958568323197,0.12821958568323197,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6422046273946762,0.6422046273946762,0.6422046273946762,0.6730486750602722,0.6730486750602722,0.6730486750602722,4405.0,0.0,4405.0,4405.0,1.0,2.0,0.0,2.0,2.0,1.0,4406.0,26.54555832275273,4374.0,4439.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_378,4526.0,4526.0,4526.0,4527.0,4527.0,4527.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419.0,0.0,4419.0,4419.0,1.0,2.0,0.0,2.0,2.0,1.0,4414.333333333333,19.871811414385174,4388.0,4436.0,3.0,60.000001971705764,0.0,60.000001971705764,60.000001971705764,1.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,60.000001971705764,0.0,60.000001971705764,60.000001971705764,1.0
DUKE_378,4396.0,4396.0,4396.0,4397.0,4397.0,4397.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231.0,0.0,4231.0,4231.0,1.0,2.0,0.0,2.0,2.0,1.0,4260.0,20.51016008388688,4231.0,4275.0,3.0,90.0,0.0,90.0,90.0,1.0,54.735611044404195,0.0,54.735611044404195,54.735611044404195,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_385,3810.0,3810.0,3810.0,3915.0,3915.0,3915.0,22.21733283996582,22.21733283996582,22.21733283996582,0.11787532420769331,0.11787532420769331,0.11787532420769331,69.79780963239588,69.79780963239588,69.79780963239588,0.5718125849962234,0.5718125849962234,0.5718125849962234,0.10779941745313262,0.10779941745313262,0.10779941745313262,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.5718125849962234,0.5718125849962234,0.5718125849962234,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,3922.0,0.0,3922.0,3922.0,1.0,2.0,0.0,2.0,2.0,1.0,3912.6666666666665,13.912424503139471,3893.0,3923.0,3.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0,60.000001971705764,0.0,60.000001971705764,60.000001971705764,1.0
DUKE_385,9344.0,9344.0,9344.0,9421.0,9421.0,9421.0,5.560478210449219,5.560478210449219,5.560478210449219,0.0904994931929628,0.0904994931929628,0.0904994931929628,17.468757496393387,17.468757496393387,17.468757496393387,0.5095745623111725,0.5095745623111725,0.5095745623111725,0.12447604537010193,0.12447604537010193,0.12447604537010193,0.5095745623111725,0.5095745623111725,0.5095745623111725,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.4473365396261215,0.4473365396261215,0.4473365396261215,0.5718125849962234,0.5718125849962234,0.5718125849962234,0.6340506076812744,0.6340506076812744,0.6340506076812744,9311.0,0.0,9311.0,9311.0,1.0,2.0,0.0,2.0,2.0,1.0,9335.333333333334,17.21110752456745,9311.0,9348.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0
DUKE_385,10220.0,10220.0,10220.0,10253.0,10253.0,10253.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,0.0,0.0,4.442882862121663,4.442882862121663,4.442882862121663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10352.0,0.0,10352.0,10352.0,1.0,2.0,0.0,2.0,2.0,1.0,10351.0,0.816496580927726,10350.0,10352.0,3.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0
DUKE_385,10424.0,10424.0,10424.0,10425.0,10425.0,10425.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10653.0,0.0,10653.0,10653.0,1.0,2.0,0.0,2.0,2.0,1.0,10653.0,0.816496580927726,10652.0,10654.0,3.0,90.0,0.0,90.0,90.0,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,54.735611044404195,0.0,54.735611044404195,54.735611044404195,1.0
DUKE_386,1426.0,1426.0,1426.0,1427.0,1427.0,1427.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,1308.0,1308.0,1.0,2.0,0.0,2.0,2.0,1.0,1305.3333333333333,3.0912061651652345,1301.0,1308.0,3.0,90.0,0.0,90.0,90.0,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0
