scan_id,cohort,xy_spacing,z_spacing,xy_out_of_range,z_out_of_range,either_out_of_range
ISPY1_1193,ISPY1,0.78125,2.0,False,True,True
ISPY1_1194,ISPY1,0.703125,2.5,False,True,True
ISPY1_1196,ISPY1,0.78125,2.5,False,True,True
ISPY1_1197,ISPY1,0.9375,2.5000052452087402,False,True,True
ISPY1_1198,ISPY1,0.703125,2.50000262260437,False,True,True
ISPY1_1199,ISPY1,0.703125,2.0,False,True,True
ISPY1_1201,ISPY1,0.390625,2.9999988079071045,True,True,True
ISPY1_1202,ISPY1,0.390625,3.0000011920928955,True,True,True
ISPY1_1203,ISPY1,0.703125,2.0,False,True,True
ISPY1_1204,ISPY1,1.0546900033950806,2.799999952316284,True,True,True
ISPY1_1207,ISPY1,1.09375,2.5,True,True,True
ISPY1_1208,ISPY1,0.78125,2.0,False,True,True
ISPY1_1209,ISPY1,0.703125,2.5,False,True,True
ISPY1_1210,ISPY1,0.703125,1.9999998807907104,False,True,True
ISPY1_1212,ISPY1,0.78125,2.0000011920928955,False,True,True
ISPY1_1215,ISPY1,0.78125,1.9999992847442627,False,True,True
ISPY1_1216,ISPY1,1.1718800067901611,2.4000000953674316,True,True,True
ISPY1_1217,ISPY1,0.703125,2.5000030994415283,False,True,True
ISPY1_1218,ISPY1,0.390625,3.409090995788574,True,True,True
ISPY1_1219,ISPY1,0.78125,2.0,False,True,True
ISPY1_1220,ISPY1,1.0546900033950806,2.799999952316284,True,True,True
ISPY1_1221,ISPY1,0.703125,2.299999952316284,False,True,True
ISPY1_1222,ISPY1,0.8984379768371582,2.0,False,True,True
ISPY1_1223,ISPY1,0.9375,2.0,False,True,True
ISPY1_1224,ISPY1,0.390625,2.9999990463256836,True,True,True
ISPY1_1225,ISPY1,0.703125,2.0,False,True,True
ISPY1_1226,ISPY1,1.0546900033950806,2.0,True,True,True
ISPY1_1227,ISPY1,0.9375,2.299999952316284,False,True,True
ISPY1_1228,ISPY1,0.859375,1.5,False,True,True
ISPY1_1229,ISPY1,0.9375,2.200000047683716,False,True,True
ISPY1_1230,ISPY1,0.390625,2.5925915241241455,True,True,True
ISPY1_1231,ISPY1,0.9375,2.200000047683716,False,True,True
ISPY1_1233,ISPY1,0.390625,3.000000238418579,True,True,True
ISPY1_1234,ISPY1,0.703125,2.5,False,True,True
ISPY1_1235,ISPY1,0.390625,3.0000011920928955,True,True,True
ISPY1_1236,ISPY1,0.390625,2.9999990463256836,True,True,True
ISPY1_1237,ISPY1,0.390625,3.000000476837158,True,True,True
ISPY1_1238,ISPY1,0.78125,2.0,False,True,True
ISPY1_1239,ISPY1,0.9765620231628418,2.200000047683716,False,True,True
ISPY2_100899,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_102011,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_102212,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_103693,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_103939,ISPY2,0.5859000086784363,2.5,True,True,True
ISPY2_104268,ISPY2,0.703125,2.0,False,True,True
ISPY2_104384,ISPY2,0.625,2.0,False,True,True
ISPY2_105286,ISPY2,0.9895833134651184,1.100000023841858,False,False,False
ISPY2_105513,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_107700,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_108939,ISPY2,0.78125,1.0,False,False,False
ISPY2_108969,ISPY2,0.703125,2.0,False,True,True
ISPY2_109623,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_109874,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_109980,ISPY2,0.7813000082969666,2.0,False,True,True
ISPY2_111004,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_111038,ISPY2,0.8796296119689941,2.5,False,True,True
ISPY2_111344,ISPY2,0.703125,1.0,False,False,False
ISPY2_111646,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_111674,ISPY2,0.9375,2.5,False,True,True
ISPY2_111881,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_112606,ISPY2,0.859375,1.2999999523162842,False,True,True
ISPY2_114087,ISPY2,0.6445000171661377,2.5,False,True,True
ISPY2_115638,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_115987,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_116165,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_116603,ISPY2,0.7226999998092651,2.200000047683716,False,True,True
ISPY2_117424,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_117707,ISPY2,0.7421875,2.0,False,True,True
ISPY2_118307,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_119928,ISPY2,0.8072916865348816,1.100000023841858,False,False,False
ISPY2_120422,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_122287,ISPY2,0.6009615659713745,1.0,False,False,False
ISPY2_122579,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_122795,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_123660,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_125130,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_125418,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_127675,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_127791,ISPY2,0.6052631735801697,1.0,False,False,False
ISPY2_128051,ISPY2,0.64453125,1.0,False,False,False
ISPY2_128675,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_129837,ISPY2,0.7422000169754028,1.2000021934509277,False,False,False
ISPY2_129973,ISPY2,0.8333333134651184,2.5,False,True,True
ISPY2_130580,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_130892,ISPY2,0.5663999915122986,2.5999999046325684,True,True,True
ISPY2_131595,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_131961,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_132463,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_133650,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_134526,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_136536,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_138027,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_138425,ISPY2,0.8653846383094788,2.5,False,True,True
ISPY2_139137,ISPY2,0.625,0.7999969720840454,False,True,True
ISPY2_139771,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_139973,ISPY2,0.625,2.5,False,True,True
ISPY2_141782,ISPY2,1.171875,0.8999999761581421,True,True,True
ISPY2_142688,ISPY2,0.5468999743461609,1.7999999523162842,True,True,True
ISPY2_144302,ISPY2,0.5859375,1.2000000476837158,True,False,True
ISPY2_145513,ISPY2,0.78125,1.0,False,False,False
ISPY2_145777,ISPY2,0.5859375,1.2000000476837158,True,False,True
ISPY2_146033,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_146987,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_147139,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_148357,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_149654,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_150547,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_151230,ISPY2,0.703125,2.0,False,True,True
ISPY2_151481,ISPY2,0.78125,1.0,False,False,False
ISPY2_151980,ISPY2,0.9895833134651184,1.0,False,False,False
ISPY2_152090,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_152197,ISPY2,0.625,2.0,False,True,True
ISPY2_153327,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_153880,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_154293,ISPY2,0.5077999830245972,2.0,True,True,True
ISPY2_155171,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_156163,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_157270,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_157463,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_159284,ISPY2,0.6054999828338623,2.5,False,True,True
ISPY2_159352,ISPY2,1.171875,1.2000000476837158,True,False,True
ISPY2_160120,ISPY2,0.703125,2.0,False,True,True
ISPY2_162562,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_164468,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_165925,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_166412,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_166782,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_167271,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_168044,ISPY2,0.625,2.5,False,True,True
ISPY2_169536,ISPY2,0.8854166865348816,2.5,False,True,True
ISPY2_169918,ISPY2,0.64453125,1.0,False,False,False
ISPY2_172168,ISPY2,0.78125,1.0,False,False,False
ISPY2_172283,ISPY2,0.9375,2.5,False,True,True
ISPY2_172366,ISPY2,0.625,2.5,False,True,True
ISPY2_174903,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_174904,ISPY2,0.78125,1.0,False,False,False
ISPY2_177795,ISPY2,0.5663999915122986,2.4000000953674316,True,True,True
ISPY2_178649,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_178815,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_179369,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_179568,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_180027,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_180663,ISPY2,0.859375,1.100000023841858,False,False,False
ISPY2_181442,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_181819,ISPY2,0.6640999913215637,2.200000047683716,False,True,True
ISPY2_182346,ISPY2,0.8072916865348816,1.2000000476837158,False,False,False
ISPY2_183831,ISPY2,0.6445000171661377,1.2000038623809814,False,False,False
ISPY2_188091,ISPY2,0.703125,2.0,False,True,True
ISPY2_188511,ISPY2,1.328125,1.100000023841858,True,False,True
ISPY2_188700,ISPY2,0.6701030731201172,1.0,False,False,False
ISPY2_190224,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_192548,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_194024,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_196024,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_196064,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_197942,ISPY2,0.9375,2.5,False,True,True
ISPY2_198891,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_199115,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_199960,ISPY2,0.859375,1.2000000476837158,False,False,False
ISPY2_200222,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_201831,ISPY2,0.7226999998092651,1.2000000476837158,False,False,False
ISPY2_201873,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_202535,ISPY2,0.625,1.0,False,False,False
ISPY2_202539,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_202956,ISPY2,0.6054999828338623,2.4000000953674316,False,True,True
ISPY2_203060,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_203254,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_204939,ISPY2,0.7932692170143127,2.5,False,True,True
ISPY2_208265,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_208303,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_208650,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_209397,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_209967,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_211408,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_212307,ISPY2,0.9375,1.0,False,False,False
ISPY2_213328,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_213672,ISPY2,0.5882353186607361,1.0,True,False,True
ISPY2_213913,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_215932,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_218249,ISPY2,0.64453125,1.0,False,False,False
ISPY2_218503,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_219545,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_220471,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_220664,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_220925,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_221375,ISPY2,0.6054999828338623,2.5,False,True,True
ISPY2_221686,ISPY2,0.625,2.0,False,True,True
ISPY2_222135,ISPY2,0.5652173757553101,1.2000000476837158,True,False,True
ISPY2_223030,ISPY2,0.8653846383094788,2.5,False,True,True
ISPY2_223526,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_225836,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_227055,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_227832,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_227881,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_228192,ISPY2,0.703125,1.0,False,False,False
ISPY2_228340,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_229144,ISPY2,0.9375,2.5,False,True,True
ISPY2_229328,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_229824,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_231633,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_233191,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_233832,ISPY2,0.703125,2.0,False,True,True
ISPY2_233962,ISPY2,0.9375,2.5,False,True,True
ISPY2_234272,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_234723,ISPY2,0.6640625,1.0,False,False,False
ISPY2_235995,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_236470,ISPY2,0.9895833134651184,1.100000023841858,False,False,False
ISPY2_237158,ISPY2,0.5859375,1.0,True,False,True
ISPY2_238790,ISPY2,0.703125,2.0,False,True,True
ISPY2_239061,ISPY2,0.625,0.8000010251998901,False,True,True
ISPY2_239910,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_240035,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_240432,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_240957,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_241705,ISPY2,0.6445000171661377,2.4000000953674316,False,True,True
ISPY2_241998,ISPY2,0.703125,2.0,False,True,True
ISPY2_242370,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_243836,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_245655,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_246134,ISPY2,0.5625,1.0,True,False,True
ISPY2_247641,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_248255,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_250274,ISPY2,0.5663999915122986,2.4000000953674316,True,True,True
ISPY2_252748,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_253531,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_254060,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_254273,ISPY2,0.9895833134651184,1.2000000476837158,False,False,False
ISPY2_255078,ISPY2,1.1197916269302368,1.2000000476837158,True,False,True
ISPY2_255388,ISPY2,0.78125,1.0,False,False,False
ISPY2_255535,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_255577,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_257735,ISPY2,0.625,2.5,False,True,True
ISPY2_259206,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_259899,ISPY2,0.703125,1.0,False,False,False
ISPY2_261304,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_262131,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_263143,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_264305,ISPY2,0.64453125,1.0,False,False,False
ISPY2_264678,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_266509,ISPY2,0.7813000082969666,2.200000047683716,False,True,True
ISPY2_266840,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_267306,ISPY2,0.625,0.8000010251998901,False,True,True
ISPY2_268937,ISPY2,0.64453125,1.0,False,False,False
ISPY2_269899,ISPY2,0.8202999830245972,1.2000000476837158,False,False,False
ISPY2_273691,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_273745,ISPY2,0.625,0.8000010251998901,False,True,True
ISPY2_275034,ISPY2,0.3125,1.100000023841858,True,False,True
ISPY2_275626,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_277848,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_277888,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_279902,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_280375,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_282082,ISPY2,1.25,1.100000023841858,True,False,True
ISPY2_282644,ISPY2,0.6640999913215637,2.200000047683716,False,True,True
ISPY2_282777,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_283070,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_284355,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_284443,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_284593,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_285339,ISPY2,0.6666666865348816,1.0,False,False,False
ISPY2_286984,ISPY2,0.5077999830245972,2.0,True,True,True
ISPY2_287300,ISPY2,0.625,2.0,False,True,True
ISPY2_287961,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_289107,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_289420,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_290413,ISPY2,0.9375,2.5,False,True,True
ISPY2_291515,ISPY2,0.625,2.0,False,True,True
ISPY2_293142,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_294176,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_294265,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_294739,ISPY2,0.703125,2.0,False,True,True
ISPY2_296123,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_296841,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_298101,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_299364,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_299840,ISPY2,0.6071428656578064,2.5,False,True,True
ISPY2_299962,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_300724,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_301289,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_301665,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_301968,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_303685,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_303947,ISPY2,1.171875,1.100000023841858,True,False,True
ISPY2_306127,ISPY2,0.8072916865348816,1.0,False,False,False
ISPY2_306401,ISPY2,0.7422000169754028,2.200000047683716,False,True,True
ISPY2_307659,ISPY2,0.5625,1.0,True,False,True
ISPY2_309830,ISPY2,0.859375,1.0,False,False,False
ISPY2_311316,ISPY2,0.703125,2.0,False,True,True
ISPY2_311455,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_313243,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_313672,ISPY2,0.6445000171661377,2.4000000953674316,False,True,True
ISPY2_316996,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_317131,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_317402,ISPY2,0.625,2.200000047683716,False,True,True
ISPY2_317641,ISPY2,0.625,2.0,False,True,True
ISPY2_318293,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_318407,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_318438,ISPY2,1.171875,1.1200000047683716,True,False,True
ISPY2_318569,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_319324,ISPY2,0.6054999828338623,2.4000000953674316,False,True,True
ISPY2_320538,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_323721,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_324021,ISPY2,0.6071428656578064,2.5,False,True,True
ISPY2_326202,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_326433,ISPY2,0.78125,1.0,False,False,False
ISPY2_327133,ISPY2,1.09375,1.2000000476837158,True,False,True
ISPY2_327142,ISPY2,0.703125,2.0,False,True,True
ISPY2_327917,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_328160,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_329076,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_329941,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_330134,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_331192,ISPY2,1.25,1.100000023841858,True,False,True
ISPY2_332655,ISPY2,0.9375,2.5,False,True,True
ISPY2_333145,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_335091,ISPY2,0.546875,1.0,True,False,True
ISPY2_335536,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_340186,ISPY2,0.6640999913215637,1.2000007629394531,False,False,False
ISPY2_341238,ISPY2,0.703125,2.0,False,True,True
ISPY2_342142,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_342959,ISPY2,0.64453125,1.0,False,False,False
ISPY2_342996,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_343898,ISPY2,0.6640625,1.0,False,False,False
ISPY2_345460,ISPY2,0.703125,1.0,False,False,False
ISPY2_345483,ISPY2,0.9895833134651184,1.100000023841858,False,False,False
ISPY2_345574,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_345907,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_347516,ISPY2,0.625,2.5,False,True,True
ISPY2_348009,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_349225,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_349330,ISPY2,0.625,2.0,False,True,True
ISPY2_349639,ISPY2,0.9375,1.0,False,False,False
ISPY2_350331,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_353318,ISPY2,0.5859000086784363,2.5,True,True,True
ISPY2_355292,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_355942,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_356399,ISPY2,0.8202999830245972,1.2000000476837158,False,False,False
ISPY2_356431,ISPY2,0.7226999998092651,2.0,False,True,True
ISPY2_356684,ISPY2,0.7226999998092651,1.2000000476837158,False,False,False
ISPY2_357017,ISPY2,0.5652173757553101,1.2000000476837158,True,False,True
ISPY2_357034,ISPY2,0.6640999913215637,2.5,False,True,True
ISPY2_360937,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_361701,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_362150,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_362993,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_363669,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_366120,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_367682,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_369040,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_371528,ISPY2,0.703125,2.0,False,True,True
ISPY2_373346,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_373672,ISPY2,0.7031000256538391,1.1999986171722412,False,False,False
ISPY2_374106,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_374121,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_375342,ISPY2,0.703125,1.0,False,False,False
ISPY2_375455,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_376676,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_377460,ISPY2,0.78125,1.2000000476837158,False,False,False
ISPY2_378401,ISPY2,0.625,2.0,False,True,True
ISPY2_378885,ISPY2,0.78125,1.0,False,False,False
ISPY2_380239,ISPY2,0.5077999830245972,2.0,True,True,True
ISPY2_380769,ISPY2,0.703125,2.0,False,True,True
ISPY2_380972,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_382853,ISPY2,0.8333333134651184,2.5,False,True,True
ISPY2_383456,ISPY2,0.6640999913215637,2.200000047683716,False,True,True
ISPY2_384830,ISPY2,0.703125,2.0,False,True,True
ISPY2_386664,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_388581,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_391942,ISPY2,0.6640625,1.399999976158142,False,True,True
ISPY2_395076,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_395249,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_395379,ISPY2,0.625,0.7999969720840454,False,True,True
ISPY2_396723,ISPY2,0.703125,2.0,False,True,True
ISPY2_397505,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_399478,ISPY2,0.6836000084877014,2.200000047683716,False,True,True
ISPY2_401215,ISPY2,0.625,2.0,False,True,True
ISPY2_402265,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_402384,ISPY2,0.703125,1.0,False,False,False
ISPY2_405717,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_406190,ISPY2,0.9375,2.5,False,True,True
ISPY2_407539,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_408692,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_409288,ISPY2,0.625,2.5,False,True,True
ISPY2_410083,ISPY2,0.7031000256538391,2.5,False,True,True
ISPY2_411008,ISPY2,0.8333333134651184,1.25,False,True,True
ISPY2_411684,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_411806,ISPY2,0.8072916865348816,1.100000023841858,False,False,False
ISPY2_411950,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_412772,ISPY2,0.703125,2.0,False,True,True
ISPY2_413211,ISPY2,0.6445000171661377,2.299999952316284,False,True,True
ISPY2_413961,ISPY2,1.015625,1.2000000476837158,False,False,False
ISPY2_414256,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_414286,ISPY2,1.171875,1.2999999523162842,True,True,True
ISPY2_414844,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_414971,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_415039,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_416434,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_417474,ISPY2,0.625,2.0,False,True,True
ISPY2_417654,ISPY2,0.625,2.0,False,True,True
ISPY2_418593,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_419590,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_420523,ISPY2,0.5769230723381042,1.0,True,False,True
ISPY2_421829,ISPY2,1.25,0.8000010251998901,True,True,True
