case_id,component_1__segment__start__mean,component_1__segment__start__std,component_1__segment__start__min,component_1__segment__start__max,component_1__segment__start__count,component_1__segment__end__mean,component_1__segment__end__std,component_1__segment__end__min,component_1__segment__end__max,component_1__segment__end__count,component_1__radius__mean__mean,component_1__radius__mean__std,component_1__radius__mean__min,component_1__radius__mean__max,component_1__radius__mean__count,component_1__radius__sd__mean,component_1__radius__sd__std,component_1__radius__sd__min,component_1__radius__sd__max,component_1__radius__sd__count,component_1__radius__median__mean,component_1__radius__median__std,component_1__radius__median__min,component_1__radius__median__max,component_1__radius__median__count,component_1__radius__min__mean,component_1__radius__min__std,component_1__radius__min__min,component_1__radius__min__max,component_1__radius__min__count,component_1__radius__q1__mean,component_1__radius__q1__std,component_1__radius__q1__min,component_1__radius__q1__max,component_1__radius__q1__count,component_1__radius__q3__mean,component_1__radius__q3__std,component_1__radius__q3__min,component_1__radius__q3__max,component_1__radius__q3__count,component_1__radius__max__mean,component_1__radius__max__std,component_1__radius__max__min,component_1__radius__max__max,component_1__radius__max__count,component_1__length__mean,component_1__length__std,component_1__length__min,component_1__length__max,component_1__length__count,component_1__tortuosity__mean,component_1__tortuosity__std,component_1__tortuosity__min,component_1__tortuosity__max,component_1__tortuosity__count,component_1__volume__mean,component_1__volume__std,component_1__volume__min,component_1__volume__max,component_1__volume__count,component_1__curvature__mean__mean,component_1__curvature__mean__std,component_1__curvature__mean__min,component_1__curvature__mean__max,component_1__curvature__mean__count,component_1__curvature__sd__mean,component_1__curvature__sd__std,component_1__curvature__sd__min,component_1__curvature__sd__max,component_1__curvature__sd__count,component_1__curvature__median__mean,component_1__curvature__median__std,component_1__curvature__median__min,component_1__curvature__median__max,component_1__curvature__median__count,component_1__curvature__min__mean,component_1__curvature__min__std,component_1__curvature__min__min,component_1__curvature__min__max,component_1__curvature__min__count,component_1__curvature__q1__mean,component_1__curvature__q1__std,component_1__curvature__q1__min,component_1__curvature__q1__max,component_1__curvature__q1__count,component_1__curvature__q3__mean,component_1__curvature__q3__std,component_1__curvature__q3__min,component_1__curvature__q3__max,component_1__curvature__q3__count,component_1__curvature__max__mean,component_1__curvature__max__std,component_1__curvature__max__min,component_1__curvature__max__max,component_1__curvature__max__count,component_1_bifurcation__bifurcation__midpoint__mean,component_1_bifurcation__bifurcation__midpoint__std,component_1_bifurcation__bifurcation__midpoint__min,component_1_bifurcation__bifurcation__midpoint__max,component_1_bifurcation__bifurcation__midpoint__count,component_1_bifurcation__angles__pair1__mean,component_1_bifurcation__angles__pair1__std,component_1_bifurcation__angles__pair1__min,component_1_bifurcation__angles__pair1__max,component_1_bifurcation__angles__pair1__count,component_1_bifurcation__angles__pair2__mean,component_1_bifurcation__angles__pair2__std,component_1_bifurcation__angles__pair2__min,component_1_bifurcation__angles__pair2__max,component_1_bifurcation__angles__pair2__count,component_1_bifurcation__angles__pair3__mean,component_1_bifurcation__angles__pair3__std,component_1_bifurcation__angles__pair3__min,component_1_bifurcation__angles__pair3__max,component_1_bifurcation__angles__pair3__count
ISPY2_478484,60.22549019607843,22.368967852784884,27.0,121.0,102.0,60.22549019607843,22.368967852784884,27.0,121.0,102.0,1.249571342886701,0.23140145135827067,1.0,1.857710728323662,34.0,0.1233575187623709,0.13763492206007966,0.0,0.5,34.0,1.2344283161316805,0.2721794403808177,1.0,2.0,34.0,1.1461930220140335,0.19794628755529986,1.0,1.4142135623730951,34.0,1.1957183940428635,0.2337766850404989,1.0,1.799038105676658,34.0,1.2613169503191246,0.29230448830549094,1.0,2.0,34.0,1.4688566322633612,0.27884460099309016,1.0,2.0,34.0,13.644612674459822,17.954256098974202,1.0,68.2151453082304,34.0,1.1553823293662664,0.1782984019177611,1.0,1.5477026238941816,34.0,43.61269801454066,42.28479026754609,9.424777960769381,160.22122533307942,34.0,0.42761677097904766,0.4223437020276012,0.0,0.9841505340894603,34.0,0.23975896052695872,0.23656626741336667,0.0,0.6179893644042892,34.0,0.4407870357290992,0.41874453359410674,0.0,0.9553166181245091,34.0,0.0362046912245433,0.14481875436146122,0.0,0.6154797086703876,34.0,0.33117309261139083,0.32216932558986067,0.0,0.7853981633974483,34.0,0.5589891460249619,0.5683768125931206,0.0,1.5707963267948966,34.0,0.7829552084414867,0.8139189673551195,0.0,1.9106332362490186,34.0,59.81481481481482,21.05554741196624,32.0,98.0,27.0,94.00639541455763,36.21670560026838,45.0,125.26438968275465,9.0,128.91826552030608,26.280586609199627,90.0,180.0,9.0,106.16986437394547,28.10491007822936,45.0,135.0,9.0
ISPY2_478655,72.87,23.25180494786014,25.0,137.0,300.0,72.87,23.25180494786014,25.0,137.0,300.0,1.412074585717002,0.3211979420853219,1.0,2.118033988749895,100.0,0.13224178432784453,0.10303757207536667,0.0,0.2997205688544098,100.0,1.3976152571088727,0.3376168393513768,1.0,2.118033988749895,100.0,1.2711124045649007,0.3229136958402918,1.0,2.0,100.0,1.3354711354769788,0.3330610584792633,1.0,2.0590169943749475,100.0,1.4868134476108719,0.33778185916753156,1.0,2.1770509831248424,100.0,1.6083625317014503,0.3649246040196559,1.0,2.23606797749979,100.0,11.350962633497424,16.22288318775282,1.0,64.67997588122716,100.0,1.1058346344608174,0.14737169899956903,1.0,1.6168014562380641,100.0,56.485835911544484,85.16321707370363,6.283185307179586,499.51323192077706,100.0,0.34294800411610504,0.40485566380081434,0.0,1.2309594173407745,100.0,0.18236421667729416,0.22747242998933725,0.0,0.7004232563790813,100.0,0.3575197131942487,0.4172442764414591,0.0,1.2309594173407745,100.0,0.049238379222441904,0.20744496770407625,0.0,1.2309594173407745,100.0,0.2581994961541215,0.33961753060995026,0.0,1.2309594173407745,100.0,0.44308290648294113,0.5258618902986919,0.0,1.5707963267948966,100.0,0.6363991511117983,0.7494554597885188,0.0,1.9106332362490186,100.0,71.69047619047619,22.21538301786367,37.0,123.0,84.0,107.30254355096687,37.60235388330587,35.26438968275467,180.0,28.0,124.09770032535094,33.04603685508727,45.0,180.0,28.0,101.0619860396367,44.91854802032208,35.26438968275467,180.0,28.0
ISPY2_479417,88.20370370370371,70.84611116895591,5.0,239.0,216.0,88.20370370370371,70.84611116895591,5.0,239.0,216.0,1.1112544681794658,0.13729169124089116,1.0,1.6624485824480273,72.0,0.12023449967240042,0.10374815209636676,0.0,0.3081581112914709,72.0,1.0619440676239824,0.13115705800121,1.0,1.5731321849709863,72.0,1.0230118645762831,0.09488034829042444,1.0,1.4142135623730951,72.0,1.0373942799364597,0.098096086091598,1.0,1.4142135623730951,72.0,1.1639882069547045,0.221625996742104,1.0,1.9330127018922192,72.0,1.3413241954392752,0.2995635018123368,1.0,2.0,72.0,21.805512255744105,30.445334455289203,1.0,123.84329126405895,72.0,1.2368944325523012,0.22279857364086392,1.0,2.0,72.0,65.1880475619882,79.93203070357256,6.283185307179586,329.8672286269283,72.0,0.6059679489249407,0.438507774737629,0.0,2.0943951023931953,72.0,0.3051518152812434,0.21602598431214268,0.0,0.612835973079138,72.0,0.6474185350549918,0.46788669991362963,0.0,2.0943951023931953,72.0,0.17274975664134945,0.41842497973480014,0.0,2.0943951023931953,72.0,0.37681729528590513,0.47776287958528485,0.0,2.0943951023931953,72.0,0.7900832388978686,0.5084802025284283,0.0,2.0943951023931953,72.0,1.0802372507268596,0.6644882089880504,0.0,2.0943951023931953,72.0,88.29824561403508,70.58327541884093,11.0,215.0,57.0,106.62069304425503,31.019739855366225,35.26438968275467,179.99999879258172,19.0,127.61766357381097,37.98150724527499,60.00000000000001,180.0,19.0,102.58983314443778,35.37445966733813,35.26438968275467,179.99999879258172,19.0
ISPY2_483667,143.99067599067598,46.6245971555358,34.0,236.0,858.0,143.99067599067598,46.6245971555358,34.0,236.0,858.0,1.4423450779086775,0.37353361220269043,1.0,2.6389584337646843,286.0,0.1561404618551771,0.11763625388791747,0.0,0.4496960251396129,286.0,1.4397538303700934,0.39905457174992875,1.0,2.6389584337646843,286.0,1.2470682665597896,0.3607428777595577,1.0,2.449489742783178,286.0,1.3507507642829497,0.38730079103290993,1.0,2.544224088273931,286.0,1.5184851810823106,0.3967404251478626,1.0,2.733692779255437,286.0,1.6871593322985656,0.44209889096886423,1.0,2.8284271247461903,286.0,13.828444241360376,18.907802384607773,1.0,115.42761978596782,286.0,1.160748521471796,0.2257064673776697,1.0,2.414213562373095,286.0,79.90190546228025,124.57622740492306,6.283185307179586,1027.3007977238624,286.0,0.48985807625148514,0.5081554167139026,0.0,2.356194490192345,286.0,0.20755675878464827,0.2164716469685477,0.0,0.6204720936803964,286.0,0.5068974365626975,0.5159434880635198,0.0,2.356194490192345,286.0,0.15600225063219464,0.448344872876999,0.0,2.356194490192345,286.0,0.3698275875420337,0.48550582876941745,0.0,2.356194490192345,286.0,0.6003523320752975,0.5768505257327019,0.0,2.441153717555875,286.0,0.8111873614830988,0.7562358168520629,0.0,2.5261129449194053,286.0,143.55707762557077,45.679348797112034,44.0,221.0,219.0,106.37710653357085,42.18447328474413,35.26438968275467,180.0,73.0,119.96740394555528,32.06020164839404,35.26438968275467,180.0,73.0,108.3597861104178,36.155373567894834,35.26438968275467,180.0,73.0
ISPY2_483910,171.731884057971,27.71452291684446,81.0,227.0,138.0,171.731884057971,27.71452291684446,81.0,227.0,138.0,1.1284451503318842,0.13946427987977178,1.0,1.4763690274721974,46.0,0.10975942502488302,0.103030876467261,0.0,0.2949595928046171,46.0,1.1260649972439851,0.15854309422431426,1.0,1.4142135623730951,46.0,1.0180092853205693,0.08447103569075524,1.0,1.4142135623730951,46.0,1.067534819952135,0.12064205031569902,1.0,1.4142135623730951,46.0,1.1804048998759524,0.20841800333855318,1.0,1.7320508075688772,46.0,1.2914179806976527,0.2671517058029111,1.0,2.0,46.0,12.175967967323098,18.864170170746917,1.0,80.75177265095168,46.0,1.1608098843581076,0.2576951142363854,1.0,1.9318516525781364,46.0,40.294340556912566,55.007345131957585,6.283185307179586,226.19467105846505,46.0,0.43695752794852494,0.5157251840532415,0.0,2.186276035465284,46.0,0.15924114678244397,0.22112953314827996,0.0,0.5213295776231511,46.0,0.4726781008889864,0.5316366881854363,0.0,2.186276035465284,46.0,0.19749872125556092,0.49926997122362365,0.0,2.186276035465284,46.0,0.32460866131872157,0.4998157390410566,0.0,2.186276035465284,46.0,0.512216194436311,0.5620555410007911,0.0,2.186276035465284,46.0,0.7278833664696467,0.7748356288443777,0.0,2.186276035465284,46.0,171.66666666666666,25.915378399838918,127.0,202.0,39.0,109.21043156286503,31.145579443571744,54.73561031724534,180.0,13.0,131.07249520359434,34.82190268765314,54.73561031724534,179.99999879258172,13.0,89.71707295490563,46.13864961640608,35.26438968275467,180.0,13.0
ISPY2_484867,107.03472222222223,54.76863117728934,33.0,198.0,144.0,107.03472222222223,54.76863117728934,33.0,198.0,144.0,1.032249374357409,0.05577086006721044,1.0,1.2071067811865475,48.0,0.05706072405182763,0.07847331667015409,0.0,0.20710678118654757,48.0,1.008629449216106,0.041385384579428086,1.0,1.2071067811865475,48.0,1.0,0.0,1.0,1.0,48.0,1.004314724608053,0.020692692289714043,1.0,1.1035533905932737,48.0,1.0302030722563715,0.08175236137970945,1.0,1.3106601717798214,48.0,1.1685733044397348,0.22605994518592923,1.0,1.7320508075688772,48.0,12.347683528810089,15.56490878996648,1.4142135623730951,63.579470817838825,48.0,1.3012560727172477,0.3639493784018395,1.0,2.632993161855452,48.0,33.510321638291124,40.35109131736012,6.283185307179586,172.78759594743855,48.0,0.7737434820746719,0.5983502565491988,0.0,2.186276035465284,48.0,0.1971445668512267,0.2238865057744796,0.0,0.6216853203716757,48.0,0.7665447067452865,0.5978098266076399,0.0,2.186276035465284,48.0,0.44781743226677145,0.6218598836680206,0.0,2.186276035465284,48.0,0.6825821305694021,0.5654696369230439,0.0,2.186276035465284,48.0,0.9082608286305612,0.6723899002866789,0.0,2.186276035465284,48.0,1.0776152394353053,0.7923425717155047,0.0,2.186276035465284,48.0,106.6923076923077,54.85793019182338,38.0,196.0,39.0,98.54288913315528,21.211514780809622,70.52877936550931,144.73561031724535,13.0,117.57028140624749,35.57853634332125,90.0,179.99999879258172,13.0,108.46153846153847,33.19810888407397,35.26438968275466,180.0,13.0
ISPY2_484894,69.21428571428571,23.57160894591881,35.0,125.0,84.0,69.21428571428571,23.571608945918808,35.0,125.0,84.0,1.0356223433276146,0.07128146828449412,1.0,1.2761423749153968,28.0,0.05780123931730341,0.07116372248729463,0.0,0.19526214587563503,28.0,1.0295866830266498,0.10667630272348541,1.0,1.4142135623730951,28.0,1.0,0.0,1.0,1.0,28.0,1.0147933415133248,0.05333815136174269,1.0,1.2071067811865475,28.0,1.0295866830266498,0.10667630272348541,1.0,1.4142135623730951,28.0,1.1775200981598979,0.20498255291837175,1.0,1.4142135623730951,28.0,15.121042501399774,17.23255130077483,1.4142135623730951,65.72913497613281,28.0,1.210318210043933,0.1553375211404458,1.0,1.416090103584227,28.0,39.045508694616,39.30515512649017,6.283185307179586,150.79644737231004,28.0,0.6908638320724764,0.4416649495232983,0.0,1.5707963267948966,28.0,0.2841957649744323,0.2251948176832509,0.0,0.5556858211978506,28.0,0.7283094794821225,0.4338098477749977,0.0,1.5707963267948966,28.0,0.244088251144738,0.44479047031565827,0.0,1.5707963267948966,28.0,0.4846478283398933,0.4398382562658853,0.0,1.5707963267948966,28.0,0.9135108029522027,0.5698002516870575,0.0,1.5707963267948966,28.0,1.1023086049094786,0.670583327482083,0.0,1.9106332362490186,28.0,68.71428571428571,22.598236039763005,39.0,110.0,21.0,121.39080130140385,43.9064142428549,45.00000000000001,179.99999879258172,7.0,114.32348406790518,33.77533057455746,70.52877936550931,179.99999879258172,7.0,107.14285714285714,31.920484599247658,45.00000000000001,144.73561031724535,7.0
ISPY2_485637,139.11494252873564,44.54416000458352,36.0,211.0,174.0,139.11494252873564,44.54416000458353,36.0,211.0,174.0,1.2748432445340356,0.26744616761727663,1.0,1.8660254037844386,58.0,0.16703250537562364,0.12360047934078468,0.0,0.4208300831506802,58.0,1.248059433471435,0.2894000819436136,1.0,1.8660254037844386,58.0,1.1252257153165703,0.2102663006202356,1.0,1.7320508075688772,58.0,1.1652177349609116,0.24745633396295683,1.0,1.799038105676658,58.0,1.3792433315904646,0.34390079605454327,1.0,2.0,58.0,1.535670361004973,0.35281037827778156,1.0,2.0,58.0,13.568141239626687,18.444552992702175,1.0,62.36140967817237,58.0,1.1854075308208603,0.2337014831027826,1.0,1.9318516525781364,58.0,47.66554370963824,49.52932598655727,6.283185307179586,175.92918860102841,58.0,0.43686396262445765,0.5045945536391088,0.0,2.186276035465284,58.0,0.23560930676151967,0.2502184119664503,0.0,0.6365497268248659,58.0,0.42817990609509615,0.4930342550471522,0.0,2.186276035465284,58.0,0.11783570890252347,0.42078584414433373,0.0,2.186276035465284,58.0,0.255430037410153,0.4568786387758417,0.0,2.186276035465284,58.0,0.5958192963704779,0.6299292694937974,0.0,2.186276035465284,58.0,0.817862756732186,0.8171865107742717,0.0,2.186276035465284,58.0,138.75,43.97418750433789,47.0,194.0,48.0,97.599146131033,38.83804876926534,35.26438968275466,180.0,16.0,113.10847564482783,31.942117350424123,45.00000000000001,144.73561031724535,16.0,100.92097564482783,28.661331420936772,35.26438968275466,144.73561031724535,16.0
ISPY2_489194,89.0952380952381,43.51453480423553,50.0,164.0,42.0,89.0952380952381,43.514534804235524,50.0,164.0,42.0,1.0011164786047793,0.00273480289044359,1.0,1.0078153502334546,14.0,0.00805104171498003,0.01972094409956307,0.0,0.056357292004860206,14.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,14.0,1.0591733660532994,0.14494455319351096,1.0,1.4142135623730951,14.0,17.14212818499813,24.135295602834404,1.0,72.18983680291856,14.0,1.3582806111398225,0.3484716266325981,1.0,1.923580876039292,14.0,41.73830239769296,55.45891275688888,6.283185307179586,169.64600329384876,14.0,0.6180574597091655,0.554758737776605,0.0,1.3442383871588153,14.0,0.28834574002798485,0.2993576654419867,0.0,0.7662168326610083,14.0,0.6125132633667195,0.546255790727414,0.0,1.2309594173407747,14.0,0.1758513453343964,0.43074606665122656,0.0,1.2309594173407747,14.0,0.40402669003685326,0.44830104877826027,0.0,1.2309594173407747,14.0,0.8116498585609022,0.7154751024922739,0.0,1.5707963267948966,14.0,1.0432422907917076,0.9102964862046892,0.0,1.9106332362490186,14.0,89.22222222222223,44.17082440248384,55.0,162.0,9.0,101.75479656091822,16.62379271938716,90.0,125.26438968275465,3.0,131.75479615844546,45.62428536705376,70.52877936550931,179.99999879258172,3.0,95.26438968275465,22.65365471984972,70.52877936550931,125.26438968275465,3.0
ISPY2_489504,127.80054644808743,60.0437554455699,24.0,204.0,366.0,127.80054644808743,60.0437554455699,24.0,204.0,366.0,1.270238521155435,0.2415632868617429,1.0,2.0,122.0,0.11861002997204302,0.1166768299589062,0.0,0.42983906184367854,122.0,1.246364710652913,0.2703318799526463,1.0,2.0,122.0,1.161042121650429,0.2486307650457633,1.0,2.0,122.0,1.1892150168606739,0.2556646389921777,1.0,2.0,122.0,1.3382901477821951,0.2839144803956055,1.0,2.0,122.0,1.4816260598183804,0.31601611680447067,1.0,2.0,122.0,10.290607215653687,11.591823786641962,1.0,57.922616568346456,122.0,1.151802630183313,0.16654377515826427,1.0,1.575038701161855,122.0,39.60466804279592,39.845204469967875,6.283185307179586,194.7787445225672,122.0,0.4501457797304684,0.43954518727624275,0.0,1.1593972888248048,122.0,0.22424360204027877,0.2300806015264626,0.0,0.7024332219733052,122.0,0.43689631810396823,0.4271131670932909,0.0,1.0471975511965979,122.0,0.0789854677968547,0.22334988809920234,0.0,0.9553166181245092,122.0,0.33711714789565794,0.3603026409787346,0.0,1.0471975511965979,122.0,0.5865829002774592,0.584836651734189,0.0,1.5707963267948966,122.0,0.7958595336377252,0.7755177783322715,0.0,1.9106332362490186,122.0,128.47058823529412,59.863849755066006,34.0,203.0,102.0,105.90568144259599,39.1280998040879,35.26438968275466,180.0,34.0,123.70757518577005,36.76566580603099,35.26438968275466,180.0,34.0,106.3235293762524,35.4593455865267,35.26438968275466,180.0,34.0
ISPY2_489973,134.16666666666666,74.394033512253,35.0,222.0,6.0,134.16666666666666,74.39403351225299,35.0,222.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,12.902894724963673,0.0,12.902894724963673,12.902894724963673,2.0,1.172990429542152,0.0,1.172990429542152,1.172990429542152,2.0,28.274333882308138,0.0,28.274333882308138,28.274333882308138,2.0,0.5892280135069335,0.0,0.5892280135069335,0.5892280135069335,2.0,0.4339193556440374,0.0,0.4339193556440374,0.4339193556440374,2.0,0.6154797086703875,0.0,0.6154797086703875,0.6154797086703875,2.0,0.0,0.0,0.0,0.0,2.0,0.30773985433519374,0.0,0.30773985433519374,0.30773985433519374,2.0,0.8313386299334926,0.0,0.8313386299334926,0.8313386299334926,2.0,1.2309594173407747,0.0,1.2309594173407747,1.2309594173407747,2.0,,,,,,,,,,,,,,,,,,,,
ISPY2_490023,105.41666666666667,48.522260069191155,20.0,203.0,72.0,105.41666666666667,48.522260069191155,20.0,203.0,72.0,1.17211029348676,0.24492643589382396,1.0,1.742865244503294,24.0,0.14277451668873528,0.1408694845926776,0.0,0.38937119653572455,24.0,1.1788553641618311,0.33211448385590886,1.0,2.0,24.0,1.0,0.0,1.0,1.0,24.0,1.0690355937288492,0.154368280444765,1.0,1.4142135623730951,24.0,1.2270728111794098,0.3658830254611879,1.0,2.0,24.0,1.4077435189160141,0.43002889625771,1.0,2.23606797749979,24.0,20.783728092517155,24.121089635640097,1.4142135623730951,70.26576231885407,24.0,1.2561057944752225,0.25430824900153076,1.0,1.9318516525781364,24.0,109.95574287564277,158.11816113914995,6.283185307179586,480.66367599923836,24.0,0.7436095835125623,0.5762395809385332,0.0,2.186276035465284,24.0,0.27533190807781166,0.2372945854914579,0.0,0.5449782547262881,24.0,0.7385133686952995,0.573461556451733,0.0,2.186276035465284,24.0,0.35021946801695897,0.6246625497385817,0.0,2.186276035465284,24.0,0.5894416716786037,0.5837601078736147,0.0,2.186276035465284,24.0,0.8757324297209262,0.6113760069716837,0.0,2.186276035465284,24.0,1.2488966012324478,0.7906170070977223,0.0,2.186276035465284,24.0,103.94444444444444,45.85905002434964,52.0,190.0,18.0,88.3773982804591,28.882491867218892,35.26438968275466,135.0,6.0,101.75479656091822,24.495159317252757,70.52877936550931,135.0,6.0,130.87739807922273,27.256103709374102,90.0,179.99999879258172,6.0
ISPY2_491526,102.95238095238095,56.39991235257981,30.0,204.0,42.0,102.95238095238095,56.39991235257981,30.0,204.0,42.0,1.038014798361761,0.043982852291065806,1.0,1.1035533905932737,14.0,0.07840731576142225,0.07886014010427242,0.0,0.17935973380357523,14.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,14.0,1.0147933415133248,0.03623613829837772,1.0,1.1035533905932737,14.0,1.2366934642131973,0.2049825529183717,1.0,1.4142135623730951,14.0,41.02910385477561,63.618408361180606,5.464101615137754,195.49990051260824,14.0,1.4202095371982575,0.21073329833639926,1.2218102647414413,1.9100160229352872,14.0,105.91655232102731,151.53063693156378,15.707963267948966,471.23889803846896,14.0,0.8253047254162069,0.2680857141420133,0.535735812594537,1.3244440712436618,14.0,0.4568500214075524,0.15736441973072854,0.0849592273635304,0.5889941989892082,14.0,0.9340089984671687,0.26681838781631667,0.7853981633974484,1.5707963267948966,14.0,0.28805108296260334,0.3367209174771456,0.0,0.7853981633974484,14.0,0.4151749126844911,0.33511759668733904,0.0,0.8313386299334926,14.0,1.0919698116725722,0.32248773484394216,0.7853981633974484,1.7407147815219575,14.0,1.5891375011485702,0.41700158494775597,0.9553166181245092,1.9106332362490186,14.0,107.11111111111111,56.642042580174675,62.0,198.0,9.0,101.75479656091822,16.62379271938716,90.0,125.26438968275465,3.0,77.01918624367288,9.178821432418532,70.52877936550931,90.0,3.0,138.2452034390818,9.178821432418532,125.26438968275465,144.73561031724535,3.0
ISPY2_491779,164.11111111111111,96.92922950848659,8.0,354.0,396.0,164.11111111111111,96.92922950848659,8.0,354.0,396.0,1.1202067224746537,0.14724893874525624,1.0,1.5731321849709863,132.0,0.10750404778906363,0.0925778499770919,0.0,0.299129171339224,132.0,1.0769892910982783,0.15960329900191011,1.0,1.5731321849709863,132.0,1.0376557783975542,0.11907802680283638,1.0,1.4142135623730951,132.0,1.0573225347479163,0.14207154411396042,1.0,1.4936728736720406,132.0,1.1705073570137896,0.21001545527993112,1.0,1.7320508075688772,132.0,1.3235436536910508,0.2577091673882834,1.0,2.0,132.0,22.59464779641189,31.32467639487566,1.0,199.00369081545466,132.0,1.2059339756400893,0.1802606559628388,1.0,1.7245033022952891,132.0,72.73262991947277,104.79480623189735,6.283185307179586,716.2831250184729,132.0,0.5718814558068401,0.38486635083340065,0.0,1.2309594173407747,132.0,0.30125351931251354,0.23414813058015121,0.0,0.6462581366710789,132.0,0.5916231449086996,0.38982346805851187,0.0,1.2309594173407747,132.0,0.13389371421444693,0.3095441189498259,0.0,1.2309594173407747,132.0,0.3570038098312998,0.37167853941883705,0.0,1.2309594173407747,132.0,0.7418127274850561,0.496167063764149,0.0,1.655755554158427,132.0,1.108356834214751,0.7468661483848186,0.0,1.9106332362490186,132.0,161.77083333333334,98.13303886037679,10.0,351.0,96.0,111.16810959827475,41.72394457331024,35.26438968275466,180.0,32.0,123.30603638183096,34.59221036427943,54.735610317245346,180.0,32.0,102.35201217758609,29.02720968077188,45.00000000000001,144.73561031724535,32.0
ISPY2_492612,99.46666666666667,60.447626550225735,12.0,189.0,60.0,99.46666666666667,60.44762655022574,12.0,189.0,60.0,1.1630996705950891,0.14001101511801145,1.0,1.4142135623730954,20.0,0.15023800830537012,0.10845623273042879,0.0,0.2997205688544098,20.0,1.1035533905932737,0.16697482513464154,1.0,1.4142135623730951,20.0,1.0414213562373096,0.12426406871192855,1.0,1.4142135623730951,20.0,1.0621320343559641,0.12426406871192855,1.0,1.4142135623730951,20.0,1.1998785573982491,0.2255903356926261,1.0,1.6525914962699317,20.0,1.4267220234572107,0.25389814450318904,1.0,1.7320508075688772,20.0,29.485645248671055,36.492181111410325,1.0,107.16379933974773,20.0,1.4432235088459089,0.5929359713362152,1.0,3.1462643699419726,20.0,88.27875356587317,91.68338656683552,6.283185307179586,289.02652413026095,20.0,0.8133874948294217,0.6593436768978139,0.0,2.5261129449194057,20.0,0.3553958513116201,0.24321753270082355,0.0,0.6679669319125836,20.0,0.8331639943036739,0.6628288719710008,0.0,2.5261129449194057,20.0,0.2526112944919406,0.7578338834758217,0.0,2.5261129449194057,20.0,0.650596593415125,0.6975855722724925,0.0,2.5261129449194057,20.0,1.0104451779677623,0.6831113225726612,0.0,2.5261129449194057,20.0,1.358588134272154,0.7750420887610864,0.0,2.5261129449194057,20.0,97.13333333333334,59.25410440542401,20.0,174.0,15.0,99.1586338096528,30.30002345144953,54.735610317245346,125.26438968275465,5.0,106.05287793655093,23.40239131141169,70.52877936550931,135.0,5.0,98.26438968275465,27.14897184627476,70.52877936550931,135.0,5.0
ISPY2_493472,105.46264367816092,44.65012499396259,28.0,212.0,696.0,105.46264367816092,44.65012499396259,28.0,212.0,696.0,1.3197760638208065,0.3081655418063217,1.0,2.23606797749979,232.0,0.14622892416116418,0.11128538282632675,0.0,0.41092720756334733,232.0,1.299289704893248,0.33711707966051546,1.0,2.23606797749979,232.0,1.163623380119728,0.27751596710344467,1.0,2.23606797749979,232.0,1.230613663960879,0.3028290115758397,1.0,2.23606797749979,232.0,1.3868346519448063,0.3489471120764254,1.0,2.23606797749979,232.0,1.5594872534940214,0.3815569591636698,1.0,2.23606797749979,232.0,15.141046454853939,19.185917698379395,1.0,109.84183334834091,232.0,1.2004190227569536,0.2318169085034284,1.0,2.414213562373095,232.0,72.12121755611741,93.28174714429508,6.283185307179586,424.1150082346221,232.0,0.5526964527957657,0.46124627805622476,0.0,2.356194490192345,232.0,0.2635343008851489,0.22751230581324888,0.0,0.7853981633974483,232.0,0.5698650468088099,0.47620853496203225,0.0,2.356194490192345,232.0,0.14943218492367732,0.39676142323574387,0.0,2.356194490192345,232.0,0.3896934166796221,0.45303434216395744,0.0,2.356194490192345,232.0,0.7107797610099953,0.5510065723355342,0.0,2.356194490192345,232.0,0.9496738673945988,0.7196815084222018,0.0,2.356194490192345,232.0,104.76719576719577,43.84820838881294,36.0,189.0,189.0,105.71428569512035,35.025233582024086,35.26438968275466,180.0,63.0,115.9523809332156,32.65771013023499,54.735610317245346,180.0,63.0,110.47619039952899,35.407465600060476,35.26438968275466,180.0,63.0
